,LOC,ORG,GPE,WORK_OF_ART,url
10779,,"High Court, High Court Registry Clerk, Public Solicitor’s Office, Withers, High Court for Security of Cost, the High Court, the Ministry of Finance, Court of Appeal, the Solomon Islands Government, State",,,https://www.solomonstarnews.com/court-officer-faces-embezzlement-charge/
10780,,"Malaita Provincial, PPC, Uiga, Malaita Provincial Government, Church, Auki, Auki Police, Ms Justine Braithwaite","Auki, Auki Alfred Uiga, Honiara",,https://www.solomonstarnews.com/unveiling-of-new-auki-police-station-today/
10781,"Solomon Islands, pacific Island, Oceania","the Ministry of Environment, Disaster Management and, Ocean Resource Management Plan, the Democratic Coalition for Change Government, National Development Plan, Sogavare, Coastal Biodiversity Management, the German Agency for International Cooperation, IUCN (International Union for Conservation of Nature, the Secretariat of Pacific Regional Environment Programme, SPREP, PMO Press Secretariat",Solomon Islands,,https://www.solomonstarnews.com/pm-opens-ocean-summit/
10782,"Solomon Islands, Pacific island, Pacific Island","the Japan Pacific Islands Association, the Japanese Government, the Honorary Consulate of Solomon Islands, Kitano Mendana Hotel, Ministry of Foreign Affairs, Pacific Islands Leaders Meeting, the University of the South Pacific, the Japan Overseas Cooperation Volunteers","JAPAN, Honiara, Japan, Gizo, Western Province, Tokyo, Solomon Islands’, Iwaki",,https://www.solomonstarnews.com/japan-seeks-to-deepen-ties-here/
10783,,"Kolosori, Occupational Health and Safety, Axiom","Isabel, Honiara, Havehua Village, Medou Village, Axiom",,https://www.solomonstarnews.com/first-aid-training-benefits-kolosori-communities/
10784,,"the Rapid Employment Project, the Honiara City Councilors, REP, the HCC Chamber, WB, Ministry of Infrastructure Development, the Solomon Islands Government",Honiara,,https://www.solomonstarnews.com/councilors-want-rep-extended/
10785,,"the National Archives of Solomon Islands Julian Chorigolo, International Archives, Heritage",new heights,,https://www.solomonstarnews.com/archives-day-celebrated/
10786,premises,"the Ministry of Culture and Tourism, Tepai, National Archives",,,https://www.solomonstarnews.com/work-of-archive-acknowledged/
10787,,"NATIONAL Archives of Solomon Islands, National Archives, the National Archives, Heritage",Honiara,"Archives; Protecting, Preserving, BIRIAU WILSON SAENI",https://www.solomonstarnews.com/si-marks-archives-day/
10788,"Solomon Islands, the Reef Islands","the New Zealand Aid Programme, the Solomon Islands Government, the Ministry of Fisheries, Marine Resources, Lata, Lata Fisheries Centre, the Ministry of Infrastructure Development, FT Builders, the Lata Fisheries Centre, the Provincial Government, MFMR","Lata, Temotu Province, New Zealand Aid Programme Development Counsellor, Solomon Islands",,https://www.solomonstarnews.com/repair-work-on-lata-fisheries-centre-underway/
10789,,"Gwaigeo Community High School, the Solomon Islands Government","Solomon Islands, Taiwan, Fiji, Papua New Guinea, Vanuatu, Australia",,https://www.solomonstarnews.com/students-urged-to-work-hard/
10790,Solomon Islands,"NZ, PS, Ministry of Development Planning and Aid Coordination Shadrach Fanega","New Zealand, Solomon Islands, the Solomon Islands-New Zealand, New Zealand Aid Programme",,https://www.solomonstarnews.com/nz-to-spend-177m-in-aid-here/
10791,Solomon Islands,"Development Planning and Aid, SI & NZ","New Zealand, NZ, Solomon Islands, SI",,https://www.solomonstarnews.com/govt-acknowledges-nz-s-commitment/
10792,Solomon Islands,"International Development Group, the Ministry of Foreign Affairs and Trade, the Solomon Islands Government, the New Zealand Government, the Solomon Islands Government’s, the Democratic Coalition for Change Government, the Regional Assistance Mission, PMO Press Secretariat
 
","NEW Zealand, Honiara, New Zealand, Solomon Islands, Australia",,https://www.solomonstarnews.com/pm-meets-nz-s-bilateral-head/
10793,"Solomon Islands, the Solomon Islands","The Democratic Coalition for Change Government (DCCG, the Women’s Leadership and Political Participation, FFA, the Political Parties Integrity Act, the Democratic Coalition for Change Government, the DCC Government’s, Solomon Islands Society, the National Parliament (Electoral Provisions) Act",Solomon Islands,,https://www.solomonstarnews.com/dccg-committed-to-its-reform-efforts/
10794,,"the Democratic Coalition for Change Government, Sogavare",Solomon Islands,,https://www.solomonstarnews.com/equal-political-representation-is-everybody-s-responsibility/
10795,,"the Political Parties Integrity Commission, Parliament",,,https://www.solomonstarnews.com/si-examines-lack-of-women-s-representation-in-parliament/
10796,,"the Deputy Resident Representative, United Nations Development Programme, UNDP, Akiko Suzaki, the Women’s Leadership and Political Participation Regional Conference",Solomon Islands,,https://www.solomonstarnews.com/call-for-fair-representation/
10797,"Pacific, Pacific Island","the Pacific Community, the National Auditorium, SPC, Solomon Islands Government, Community Service Organisations, Non-Governmental Organisations, Akuila Tawake, the Exclusive Economic Zones of Pacific Islands, the European Union, Deep Sea Minerals Project, SPC/EU","Honiara, Solomon Islands, the Solomon Islands",the SPC Deep Sea Minerals Project Team Leader,https://www.solomonstarnews.com/youths-to-debate-on-deep-sea-minerals/
10798,Solomon Islands,"The Ministry of Home Affairs, the National Independence Anniversary, the Democratic Coalition for Change Government, National Logo Competition Committee, Post Office",Honiara,,https://www.solomonstarnews.com/2015-independence-anniversary-logo-competition/
10799,,"FAULTY, Solomon Islands Electricity Authority, SIEA, Auki","Auki, Malaita province, Honiara",,https://www.solomonstarnews.com/power-blackout-affects-shops/
10800,North Malaita,Foufane Community High School,"North Malaita, Honiara",,https://www.solomonstarnews.com/foufane-targets-classroom-completion/
10801,"Solomon Islands, Weathercoast","The Guadalcanal Provincial Executive, the National Government’s, the Royal Solomon Islands Police Force, the Ministry of Police, National Security and Correctional Services, the Regional Assistance Mission, Guadalcanal Provincial Premier, RSIPF, SIG, the Ministry of National Unity, Peochakuri, the Guadalcanal Provincial Assembly, the Police Response Team, the Close Personal Protection Unit, CPP, RAMSI Media Unit","Honiara, Papua New Guinea, the Shortland Islands, Western Province, Bougainville, Solomon Islands, Henderson",Force,https://www.solomonstarnews.com/gp-supports-rearmament/
10802,,"Janet Justice Aiharii, Auki Primary School, Our Telekom Company, the Hearts of Hope","Auki, Malaita province",,https://www.solomonstarnews.com/hoh-to-launch-in-auki/
10803,,"PS, the Ministry of Commerce, Labour, Industries and Immigration, the Public Accounts Committee, PAC, the Democratic Coalition for Change",Honiara,,https://www.solomonstarnews.com/high-cost-of-living-irks-the-nation/
10804,"Priest, Centre","The Anglican Church of Melanesia, Provincial, Noro, Solomon Islands Ports Authority, the Noro Town Council, the Western Provincial Government, the Anglican Church of Melanesia, the National Fisheries Development, Centres","Western Province, Honiara, the Western Province, Port Vila, Vanuatu, Melanesia",The Archbishop of the Anglican Church of Melanesia,https://www.solomonstarnews.com/acom-officially-opens-noro-seafarers-centre/
10805,"Central Aoke, Langalanga Lagoon","Auki/Langalanga ECE & Lifeskills Association, Auki Langalanga ECE&Lifeskills Association, the Auki Langalanga Association","Malaita Province, Honiara, Ania",,https://www.solomonstarnews.com/phonics-training-successfully-conducted/
10806,,"Courts, Junior Earnest Legumana, Parliament, Ms Taeburi, Public Solicitor’s Office, State",,,https://www.solomonstarnews.com/magistrate-issues-stern-warning-to-burglars/
10807,"SINU, Pacific","Solomon Islands National University, SINU, the Chair of the SINU Council, the University of Papua New Guinea, the University of Goroka","Sri Lanka, United Kingdom, India, Australia, Papua New Guinea, Melanesia",,https://www.solomonstarnews.com/first-professor-for-sinu/
10808,,"Parliament, National Parliament, CRU, Federal Constitution, the Constitutional Consultant Lawyer, the Constitution Reform Unit, the Federal Government, the National Government, DFC","MPs, 4th  ",2rd Draft of the Draft Federal Constitution,https://www.solomonstarnews.com/mps-consulted-on-the-draft-federal-constitution/
10809,,Party,,,https://www.solomonstarnews.com/sasako-reshuffle-is-a-pm-s-prerogative/
10810,,Government,ALFRED SASAKOGovt,,https://www.solomonstarnews.com/foreign-reserves-now-up-to-4b-in-march/
10811,"Solomon Islands, Weathercoast","The Guadalcanal Provincial Executive, the National Government’s, the Royal Solomon Islands Police Force, the Ministry of Police, National Security and Correctional Services, the Regional Assistance Mission, RSIPF, SIG, the Ministry of National Unity, Peochakuri, the Guadalcanal Provincial Assembly, the Police Response Team, the Close Personal Protection Unit, CPP","Honiara, Papua New Guinea, the Shortland Islands, Western Province, Bougainville, Solomon Islands, Henderson",Force,https://www.solomonstarnews.com/gpg-supports-rearmament/
10812,North Malaita,"Lau/Mbaelelea, the Democratic Coalition for Change, the Forum International, FSII, the Solomon Star, DCC",,Comparing to the past government DCC,https://www.solomonstarnews.com/rural-people-supports-dcc/
10813,"Americas, Europe, Africa","Globe, The British High Commission, the Ministry of Tourism and Culture, Globe Theatre, National Museum, the Culture Department Office, the Ministry of Culture and Tourism, Hamlet",Solomon Islands,Hamlet,https://www.solomonstarnews.com/shakespeare-coming-here/
10814,,"The Ministry of Environment, Disaster Management and Meteorological Service, MECDM, the Ministry’s, UNDP, the Ministry of Environment, Disaster Management and Meteorological Capacity Development Project, SIMCAP",Solomon Islands,,https://www.solomonstarnews.com/environment-s-two-year-plan-launched/
10815,,"Makira, MUP, the Ministry of Agriculture and Livestock, Permanent, My Ministry, PS, the Public Service Commission","Makira Ulawa Province, Kirakira, Honiara",,https://www.solomonstarnews.com/a-call-to-replace-mup-agriculture-office-boss/
10816,,"HOD, Institute Of Public Administration and Management (IPAM, the Ministry of Public Service, IPAM Manager Program Design & Development Officer","Auki, Malaita province, Malaita Province",,https://www.solomonstarnews.com/hrm-training-ends-in-auki/
10817,,"the Solomon Star, Ko’usuna","Wairokai, West Are’Are, Malaita province, Honiara, Malaitan, island province",,https://www.solomonstarnews.com/call-for-malaitan-landowners-to-open-up-land-for-development/
10818,Central Kwara’ae,"DELEGATION, Auki, Taiwan Technical Mission, TTM Staff, Government Caucus, Hon, International Cooperation Development Fund ICDF, the Solomon Islands Government, the Agriculture Ministry, the Taiwan Technical Mission","Malaita Province, ROC, Taiwan, Honiara, the Republic of China, the Solomon Islands",the Malaita Integrated Pig and Agriculture Training Center,https://www.solomonstarnews.com/livestock-project-launched-in-malaita/
10819,,"the Rural Constituency Development Funds, RCDF, the Solomon Star",,,https://www.solomonstarnews.com/public-queries-mps-help/
10820,,"the Solomon Islands Government’s, the Democratic Coalition for Change, the Taiwanese Government, my Ministry, the Taiwan Technical Mission","Malaita province, the Republic of China, ROC, Taiwan, Solomon Islands, Honiara","the Malaita Integrated Pig and Agriculture Training Centre, The DCC Government",https://www.solomonstarnews.com/integrated-agricultural-project-launched-in-central-kwara-ae/
10821,,"Finance, Treasury, the Solomon Star, Ministers of Finance, DENVER NEWTER
 
 
",,A Major Economic Victory,https://www.solomonstarnews.com/ronia-slams-budget-claim-d15/
10822,Gilbert Camp,"WOMAN, the National Referral Hospital, Lionel Anisi, the Police Prosecution","East Honiara, Anisi",,https://www.solomonstarnews.com/woman-brothers-remanded/
10823,,,"Wagina, Choiseul Province, Honiara",,https://www.solomonstarnews.com/court-to-fix-date-for-rape-case/
10824,,Malu’u,"the Solomon Islands, Auki, North Malaita, Gizo, Honiara",,https://www.solomonstarnews.com/bmobile-vodafone-free-shows/
10825,Central Guadalcanal,"POLICE, Central Guadalcanal, Vulolo, Parliament, Mamasa, Wako, Tandai Lawyers, the Public Solictor’s Office",Mamasa village,,https://www.solomonstarnews.com/police-minister-to-face-court-today/
10826,"Suava Bay, Malaita",Suava,,,https://www.solomonstarnews.com/suava-villagers-complain-surge-in-mosquito-bites/
10827,Solomon Islands,"Solomon Islands Government, the Melanesian Spearhead Group, MSG, the Democratic Coalition for Change Government","West Papua, Honiara, united MSG, Fiji, Indonesia",,https://www.solomonstarnews.com/govt-still-to-decide-over-west-papua-and-msg/
10828,Solomon Islands,"NZ, the Heritage Park Hotel, PS, the Ministry of Development Planning and Aid Coordination, Education, Fisheries, Finance, Infrastructure Development, Aviation and Commerce, Solomon Islands Marion Crawshaw","Solomon Islands, SI, New Zealand, Honiara",,https://www.solomonstarnews.com/si-nz-consultation-held/
10829,"Solomon Islands, the Solomon Islands","the New Zealand Government, NSA, Whistle","United States, New Zealand, Canberra",,https://www.solomonstarnews.com/tozaka-to-look-further-into-spying-claims/
