,url,date,title,tag,location,print_url
15976,https://matangitonga.to/2007/04/17/economic-summit-sets-pace-tonga-development,2007-04-17, Economic summit sets the pace for Tonga development  , Economy and Trade ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2611
15977,https://matangitonga.to/2007/04/16/king-attend-american-samoa-flag-day,2007-04-16, King to attend American Samoa flag day , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2612
15978,https://matangitonga.to/2007/04/16/liahona-high-school-tops-inter-college-medal-tally,2007-04-16, Liahona High School tops Inter-College medal tally  , Photo News ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2605
15979,https://matangitonga.to/2007/04/15/barbarians-snatched-victory-savaii-24-23,2007-04-15, The Barbarians snatched victory from Savai'i 24-23 , Rugby ,"Sigatoka, Fiji",https://matangitonga.to/print/2610
15980,https://matangitonga.to/2007/04/03/world-health-day-debate-international-health-security,2007-04-03, World Health Day debate on International Health Security  , Press Releases ,Singapore,https://matangitonga.to/print/2567
15981,https://matangitonga.to/2007/04/03/commonwealth-pledges-its-support-solomon-islands,2007-04-03, The Commonwealth pledges its support to the Solomon Islands  , Press Releases ,"London, UK",https://matangitonga.to/print/2566
15982,https://matangitonga.to/2007/04/02/two-dead-four-missing-solomon-islands-tsunami,2007-04-02," Two dead, four missing, in Solomon Islands tsunami ", Pacific Islands ,"Honiara, Solomon Islands",https://matangitonga.to/print/2565
15983,https://matangitonga.to/2007/04/02/grants-scheme-targets-community-projects,2007-04-02, Grants scheme targets community projects , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2564
15984,https://matangitonga.to/2007/04/02/tauuta-reds-beat-fijian-warriors,2007-04-02, Tau'uta Reds beat Fijian Warriors , Rugby ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2563
15985,https://matangitonga.to/2007/04/02/go-west-young-man,2007-04-02, Go West young man , Letters ,"San Mateo, California, USA",https://matangitonga.to/print/2562
15986,https://matangitonga.to/2007/03/31/tongans-need-change-attitude,2007-03-31, Tongans need a change of attitude  , Letters ,"Pago Pago, American Samoa",https://matangitonga.to/print/2561
15987,https://matangitonga.to/2007/03/31/irb-pacific-cup-kicks-afternoon,2007-03-31, The IRB Pacific Cup kicks off this afternoon , Rugby ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2560
15988,https://matangitonga.to/2007/03/30/tupou-v-inspects-taliai-military-camp,2007-03-30, Tupou V inspects Taliai Military Camp , Defence ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2555
15989,https://matangitonga.to/2007/03/30/jurors-acquit-two-men-14kg-marijuana-trial,2007-03-30, Jurors acquit two men in 14kg marijuana trial  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2558
15990,https://matangitonga.to/2007/03/30/young-man-faces-theft-and-damage-charges-after-attending-1611-rally,2007-03-30, Young man faces theft and damage charges after attending 16/11 rally , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2557
15991,https://matangitonga.to/2007/03/30/princess-opens-new-kaati-ni-restaurant,2007-03-30, Princess opens new Kaati-ni Restaurant , Photo News ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2556
15992,https://matangitonga.to/2007/03/29/tonga-needs-economic-reform,2007-03-29, Tonga needs an economic reform , Letters ,"Pago Pago, American Samoa",https://matangitonga.to/print/2554
15993,https://matangitonga.to/2007/03/28/pokie-machines-trap-islanders,2007-03-28, Pokie machines trap islanders , New Zealand ,"Auckland, New Zealand",https://matangitonga.to/print/2553
15994,https://matangitonga.to/2007/03/28/concerned-over-pesticides-endosulfan-and-tributyl-tin,2007-03-28, Concerned over pesticides Endosulfan and Tributyl tin , Environment ,"Rome, Italy",https://matangitonga.to/print/2552
15995,https://matangitonga.to/2007/03/28/man-face-trial-shoreline-phone-card-thefts,2007-03-28, Man to face trial on Shoreline phone card thefts , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2551
15996,https://matangitonga.to/2007/03/27/peau-vavau-flies-again,2007-03-27, Peau Vava'u flies again , Travel ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2550
15997,https://matangitonga.to/2007/03/27/civil-unrest-stunts-tonga-growth-adb-says,2007-03-27," Civil unrest stunts Tonga growth, ADB says ", Pacific Islands ,"Manila, Philippines",https://matangitonga.to/print/2549
15998,https://matangitonga.to/2007/03/27/surfing-doctor-wins-longboard-event,2007-03-27, Surfing doctor wins Longboard event , People ,"Port Waikato,New Zealand",https://matangitonga.to/print/2547
15999,https://matangitonga.to/2007/03/27/heavy-rainfall-unusual-says-tonga-meteorologist,2007-03-27," Heavy rainfall unusual, says Tonga meteorologist ", Photo News ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2548
16000,https://matangitonga.to/2007/04/10/tonga-national-inter-college-sports-welcomes-niuafoou-hs,2007-04-10, Tonga National Inter-College Sports welcomes Niuafo'ou HS , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2588
16001,https://matangitonga.to/2007/04/10/getting-apia-big-challenge-tongas-athletes,2007-04-10," Getting to Apia, big challenge for Tonga's athletes  ", Pacific Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2587
16002,https://matangitonga.to/2007/04/09/tonga-drowned-cook-islands-72-6,2007-04-09, Tonga drowned the Cook Islands 72-6 , Rugby ,"Malone, Ireland",https://matangitonga.to/print/2586
16003,https://matangitonga.to/2007/04/08/irb-audit-tonga-rugby-football-union,2007-04-08, IRB to audit Tonga Rugby Football Union , Rugby ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2585
16004,https://matangitonga.to/2007/04/08/tonga-beat-england-12-5,2007-04-08, Tonga beat England 12-5 , Rugby ,"Adelaide, Australia",https://matangitonga.to/print/2584
16005,https://matangitonga.to/2007/04/07/tauuta-reds-beat-tautahi-gold,2007-04-07, Tau'uta Reds beat the Tautahi Gold , Rugby ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2583
16006,https://matangitonga.to/2007/04/06/tonga-beats-uruguay-36-5,2007-04-06, Tonga beats Uruguay 36-5 , Rugby ,"Bangor, Ireland",https://matangitonga.to/print/2582
16007,https://matangitonga.to/2007/04/06/easter-sunshine-follows-cyclone-cliff,2007-04-06, Easter sunshine follows Cyclone Cliff  , Weather ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2581
16008,https://matangitonga.to/2007/04/05/tropical-cyclone-cliff-bringing-gale-force-winds-tonga-tonight,2007-04-05, Tropical Cyclone Cliff bringing gale force winds to Tonga tonight , Weather ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2578
16009,https://matangitonga.to/2007/04/05/tongas-2007-heilala-festival-be-held-july,2007-04-05, Tonga's 2007 Heilala Festival to be held in July , Travel ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2580
16010,https://matangitonga.to/2007/04/05/five-prs-hearings-begin-april-30,2007-04-05, Five PR's hearings to begin on April 30 , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2579
16011,https://matangitonga.to/2007/04/05/eu-offers-full-market-access-acp-countries,2007-04-05, EU offers full market access to ACP countries  , Press Releases ,Brussels Belgium,https://matangitonga.to/print/2577
16012,https://matangitonga.to/2007/04/04/haapai-prs-son-face-trial-damage-hotel,2007-04-04, Ha'apai PR's son to face trial for damage to hotel , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2576
16013,https://matangitonga.to/2007/04/04/nukualofa-reconstruction-start-september,2007-04-04, Nuku'alofa reconstruction to start in September , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2574
16014,https://matangitonga.to/2007/04/04/tongas-wrecked-businesses-offered-subsidy-interest-rates,2007-04-04, Tonga's wrecked businesses offered subsidy on interest rates , Business ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2573
16015,https://matangitonga.to/2007/04/04/soifua-amerika-samoa,2007-04-04, Soifua from Amerika Samoa , Letters ,"Pago Pago, American Samoa",https://matangitonga.to/print/2572
16016,https://matangitonga.to/2007/04/03/new-dates-be-set-hearing-five-peoples-reps-cases,2007-04-03, New dates to be set for hearing of five People's Reps' cases , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2571
16017,https://matangitonga.to/2007/04/03/solomon-islands-tsunami-claims-five-lives-png,2007-04-03, Solomon Islands tsunami claims five lives in PNG , Pacific Islands ,"Port Moresby, Papua New Guinea",https://matangitonga.to/print/2570
16018,https://matangitonga.to/2007/04/03/father-8-dies-tsunami-trying-save-his-parents,2007-04-03, Father of 8 dies in tsunami trying to save his parents , Pacific Islands ,"Honiara, Solomon Islands",https://matangitonga.to/print/2569
16019,https://matangitonga.to/2007/04/03/death-toll-solomon-islands-tsunami-reaches-22,2007-04-03, Death toll in Solomon Islands tsunami reaches 22 , Pacific Islands ,"Honiara, Solomon Islands",https://matangitonga.to/print/2568
16020,https://matangitonga.to/2007/03/26/oku-tailiili-mo-hohaa-e-kakai,2007-03-26, 'Oku tailiili mo hoha'a 'a e kakai , Talanga 'i he lea faka-Tonga ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2546
16021,https://matangitonga.to/2007/03/26/bank-returns-nukualofa-cbd,2007-03-26, Bank returns to Nuku'alofa CBD , Photo News ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2545
16022,https://matangitonga.to/2007/03/25/tonga-needs-nation-builders-not-political-freaks,2007-03-25, Tonga needs nation builders not political freaks , Letters ,"London, United Kingdom",https://matangitonga.to/print/2544
16023,https://matangitonga.to/2007/03/24/eu-donates-f4m-pacific-economic-integration-programme,2007-03-24, EU donates F$4m for Pacific Economic Integration Programme , Pacific Islands ,"Suve, Fiji",https://matangitonga.to/print/2543
16024,https://matangitonga.to/2007/03/24/reserve-bank-injects-62m-banking-system,2007-03-24, Reserve Bank injects $6.2m into banking system , Press Releases ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2542
16025,https://matangitonga.to/2007/03/23/kelea-editor-charged-sedition-and-defamation,2007-03-23, Kele'a editor charged with sedition and defamation , News Media ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2541
16026,https://matangitonga.to/2007/03/23/five-prs-appear-magistrates-court-start-1611-inquiry,2007-03-23, Five PRs to appear in Magistrate's Court at start of 16/11 inquiry , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2540
16027,https://matangitonga.to/2007/03/23/tonga-introduces-first-formal-journalism-certificate-course,2007-03-23, Tonga introduces first formal journalism certificate course , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2539
16028,https://matangitonga.to/2007/03/23/anz-nukualofa-returns-full-operation,2007-03-23, ANZ Nuku'alofa returns to full operation  , Business ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2538
16029,https://matangitonga.to/2007/03/23/poultry-be-vaccinated-against-avian-flu,2007-03-23, Poultry to be vaccinated against Avian Flu , Pacific Islands ,"Apia, Samoa",https://matangitonga.to/print/2537
16030,https://matangitonga.to/2007/03/23/tongan-politics-remain-unstable,2007-03-23, Tongan politics remain unstable , Letters ,"San Mateo, California",https://matangitonga.to/print/2536
16031,https://matangitonga.to/2007/03/23/tuku-hono-ta-e-fanau,2007-03-23, Tuku a hono ta e fanau , Talanga 'i he lea faka-Tonga ,"Auckland, New Zealand",https://matangitonga.to/print/2535
16032,https://matangitonga.to/2007/03/22/joint-donors-country-strategy-mission-tonga,2007-03-22, Joint Donor's Country Strategy Mission to Tonga , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2533
16033,https://matangitonga.to/2007/03/20/dream-big-taking-it-next-level,2007-03-20, Dream big - taking it to the next level , Youth ,"Carson-California, USA",https://matangitonga.to/print/2532
16034,https://matangitonga.to/2007/03/20/man-face-trial-destruction-several-nukualofa-buildings,2007-03-20, Man to face trial for destruction of several Nuku'alofa buildings , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2531
16035,https://matangitonga.to/2007/03/20/italy-grants-25-million-food-security-pacific-countries,2007-03-20, Italy grants $2.5 million for food security in Pacific countries , Pacific Islands ,"Apia, Samoa",https://matangitonga.to/print/2530
16036,https://matangitonga.to/2007/03/20/finance-minister-tackles-corruption,2007-03-20, Finance Minister tackles corruption   , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2529
16037,https://matangitonga.to/2007/03/19/promise-interest-subsidy-tongan-businesses-hit-riots,2007-03-19, Promise of interest subsidy for Tongan businesses hit by riots , Business ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2528
16038,https://matangitonga.to/2007/03/16/marist-college-tonga-easter-tour,2007-03-16, Marist College Tonga Easter Tour , Sports ,"Queensland, Australia",https://matangitonga.to/print/2527
16039,https://matangitonga.to/2007/03/16/south-pacific-tourism-grows-despite-challenges-2006,2007-03-16, South Pacific tourism grows despite challenges in 2006 , Travel ,"Suva, Fiji",https://matangitonga.to/print/2526
16040,https://matangitonga.to/2007/03/16/call-more-effort-prevent-hiv-and-other-stis-pacific,2007-03-16, Call for more effort to prevent HIV and other STIs in the Pacific , Pacific Islands ,"Port Vila, Vanuatu",https://matangitonga.to/print/2525
16041,https://matangitonga.to/2007/03/16/intl-hotel-group-signs-lease-resort-tongas-taunga-island,2007-03-16, Int'l hotel group signs lease for resort on Tonga's Taunga island , Business ,"Suva, Fiji",https://matangitonga.to/print/2524
16042,https://matangitonga.to/2007/03/16/global-fund-fight-aids-tuberculosis-and-malaria-comes-pacific,2007-03-16," Global Fund to fight AIDS, Tuberculosis and Malaria comes to Pacific ", Pacific Islands ,"Port Vila, Vanuatu",https://matangitonga.to/print/2523
16043,https://matangitonga.to/2007/03/15/tongas-star-cinema-will-be-rebuilt-vows-owner,2007-03-15," Tonga's Star Cinema will be rebuilt, vows owner ", Arts & Entertainment ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2522
16044,https://matangitonga.to/2007/03/15/crown-law-takes-over-prosecution-major-1611-crimes,2007-03-15, Crown Law takes over prosecution of major 16/11 crimes , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2521
16045,https://matangitonga.to/2007/03/14/reserve-bank-encourages-tongas-banks-lend-more,2007-03-14, Reserve Bank encourages Tonga's banks to lend more , Economy and Trade ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2520
16046,https://matangitonga.to/2007/03/13/captain-saw-accused-marijuana-importer-load-cracker-tins-ferry,2007-03-13, Captain saw accused marijuana importer load cracker tins onto ferry , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2519
16047,https://matangitonga.to/2007/03/13/nursing-student-face-trial-fung-shing-thefts,2007-03-13, Nursing student to face trial for Fung Shing thefts , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/2518
16048,https://matangitonga.to/2007/03/12/democracy-and-development-challenge-commonwealth,2007-03-12, Democracy and Development challenge the Commonwealth , Pacific Islands ,"London, UK",https://matangitonga.to/print/2517
16049,https://matangitonga.to/2007/03/12/keep-good-work,2007-03-12, Keep up the good work , Letters ,"Phoenix, Arizona,USA",https://matangitonga.to/print/2515
